ECO,Opening,black,draw,white,Total,White_Win_%,Black_Win_%,Draw_%,WinRate_Variance,WinRate_StdDev
C21,Danish Gambit Accepted: Schlechter Defense,2,0,2,4,50.0,50.0,0.0,0.0,0.0
C21,Danish Gambit Declined: Sörensen Defense,28,11,19,58,32.758620689655174,48.275862068965516,18.96551724137931,60.19619500594528,7.758620689655171
C22,Center Game: Berger Variation,78,40,72,190,37.89473684210527,41.05263157894737,21.052631578947366,2.493074792243763,1.5789473684210513
C22,Center Game: Hall Variation,20,16,32,68,47.05882352941176,29.411764705882355,23.52941176470588,77.85467128027676,8.823529411764703
C22,Center Game: Kupreichik Variation,0,1,0,1,0.0,0.0,100.0,0.0,0.0
C22,Center Game: Normal Variation,40,9,35,84,41.66666666666667,47.61904761904761,10.714285714285714,8.857709750566862,2.976190476190471
C22,Center Game: Paulsen Attack Variation,44,32,89,165,53.939393939393945,26.666666666666668,19.393939393939394,185.95041322314057,13.636363636363638
C23,Bishop's Opening,89,27,96,212,45.28301886792453,41.9811320754717,12.735849056603774,2.7256140975436156,1.6509433962264168
C23,Bishop's Opening: Boi Variation,31,8,46,85,54.11764705882353,36.470588235294116,9.411764705882353,77.85467128027682,8.823529411764707
C23,Bishop's Opening: Calabrese Countergambit,2,0,1,3,33.33333333333333,66.66666666666666,0.0,277.7777777777777,16.666666666666664
C23,"Bishop's Opening: Calabrese Countergambit, Jaenisch Variation",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C23,Bishop's Opening: Khan Gambit,0,0,6,6,100.0,0.0,0.0,2500.0,50.0
C23,Bishop's Opening: Lewis Gambit,1,1,7,9,77.77777777777779,11.11111111111111,11.11111111111111,1111.1111111111115,33.33333333333334
C23,Bishop's Opening: Philidor Counterattack,8,7,12,27,44.44444444444444,29.629629629629626,25.925925925925924,54.86968449931415,7.407407407407408
C23,Bishop's Opening: Philidor Variation,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C23,Bishop's Opening: Stein Gambit,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C24,Bishop's Opening: Berlin Defense,213,160,259,632,40.98101265822785,33.70253164556962,25.31645569620253,13.244071462906579,3.639240506329113
C24,Bishop's Opening: Kitchener Folly,0,1,0,1,0.0,0.0,100.0,0.0,0.0
C24,Bishop's Opening: Ponziani Gambit,17,6,19,42,45.23809523809524,40.476190476190474,14.285714285714285,5.668934240362822,2.380952380952383
C24,"Bishop's Opening: Urusov Gambit, Panov Variation",1,1,1,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0
C24,Bishop's Opening: Vienna Hybrid,314,268,401,983,40.79348931841302,31.943031536113935,27.263479145473042,19.582650739064622,4.425228891149544
C25,"Vienna Gambit, with Max Lange Defense",24,10,38,72,52.77777777777778,33.33333333333333,13.88888888888889,94.52160493827165,9.722222222222225
C25,"Vienna Gambit, with Max Lange Defense: Cunningham Defense",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C25,"Vienna Gambit, with Max Lange Defense: Hamppe-Allgaier Gambit",0,1,0,1,0.0,0.0,100.0,0.0,0.0
C25,"Vienna Gambit, with Max Lange Defense: Hamppe-Allgaier Gambit, Alapin Variation",0,1,1,2,50.0,0.0,50.0,625.0,25.0
C25,"Vienna Gambit, with Max Lange Defense: Hamppe-Muzio Gambit",1,1,2,4,50.0,25.0,25.0,156.25,12.5
C25,"Vienna Gambit, with Max Lange Defense: Knight Variation",19,4,16,39,41.02564102564102,48.717948717948715,10.256410256410255,14.792899408284027,3.8461538461538467
C25,"Vienna Gambit, with Max Lange Defense: Pierce Gambit",1,1,2,4,50.0,25.0,25.0,156.25,12.5
C25,"Vienna Gambit, with Max Lange Defense: Quelle Gambit",2,0,0,2,0.0,100.0,0.0,2500.0,50.0
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit",2,0,0,2,0.0,100.0,0.0,2500.0,50.0
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Paulsen Defense",1,1,1,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Zukertort Defense",1,3,1,5,20.0,20.0,60.0,0.0,0.0
C25,Vienna Game,20,9,45,74,60.810810810810814,27.027027027027028,12.162162162162163,285.33601168736305,16.89189189189189
C25,Vienna Game: Anderssen Defense,46,23,67,136,49.26470588235294,33.82352941176471,16.911764705882355,59.60748269896191,7.720588235294116
C25,Vienna Game: Giraffe Attack,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C25,Vienna Game: Hamppe-Meitner Variation,0,1,0,1,0.0,0.0,100.0,0.0,0.0
C25,Vienna Game: Hamppe-Muzio Gambit,1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C25,Vienna Game: Max Lange Defense,58,35,73,166,43.97590361445783,34.93975903614458,21.084337349397593,20.41297721004498,4.518072289156624
C25,Vienna Game: Omaha Gambit,4,1,24,29,82.75862068965517,13.793103448275861,3.4482758620689653,1189.0606420927468,34.48275862068966
C25,Vienna Game: Paulsen Variation,65,38,95,198,47.97979797979798,32.82828282828283,19.19191919191919,57.392102846648285,7.575757575757574
C25,"Vienna Game: Stanley Variation, Meitner-Mieses Gambit",5,3,29,37,78.37837837837837,13.513513513513514,8.108108108108109,1051.8626734842949,32.43243243243243
C26,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",104,85,135,324,41.66666666666667,32.098765432098766,26.234567901234566,22.886183508611513,4.783950617283953
C26,Vienna Game: Falkbeer Variation,87,63,118,268,44.02985074626866,32.46268656716418,23.507462686567166,33.44982178658946,5.78358208955224
C26,Vienna Game: Mengarini Variation,6,3,4,13,30.76923076923077,46.15384615384615,23.076923076923077,59.17159763313609,7.692307692307692
C26,Vienna Game: Mieses Variation,103,118,146,367,39.782016348773844,28.065395095367844,32.15258855585831,34.319803398941296,5.858310626703
C26,"Vienna Game: Mieses Variation, Erben Gambit",9,2,4,15,26.666666666666668,60.0,13.333333333333334,277.77777777777777,16.666666666666668
C26,Vienna Game: Stanley Variation,47,22,49,118,41.52542372881356,39.83050847457627,18.64406779661017,0.7181844297615619,0.8474576271186436
C26,"Vienna Game: Stanley Variation, Reversed Spanish",17,8,31,56,55.35714285714286,30.357142857142854,14.285714285714285,156.25000000000009,12.500000000000004
C27,Bishop's Opening: Boden-Kieseritzky Gambit,18,7,23,48,47.91666666666667,37.5,14.583333333333334,27.126736111111136,5.208333333333336
C27,Vienna Game: Frankenstein-Dracula Variation,41,32,30,103,29.126213592233007,39.80582524271845,31.06796116504854,28.513526251296092,5.3398058252427205
C27,"Vienna Game: Stanley Variation, Alekhine Variation",3,3,4,10,40.0,30.0,30.0,25.0,5.0
C27,"Vienna Game: Stanley Variation, Frankenstein-Dracula Variation",0,2,5,7,71.42857142857143,0.0,28.57142857142857,1275.5102040816328,35.714285714285715
C27,"Vienna Game: Stanley Variation, Monster Declined",12,27,29,68,42.64705882352941,17.647058823529413,39.705882352941174,156.25,12.5
C28,"Bishop's Opening: Vienna Hybrid, Hromádka Variation",41,41,49,131,37.404580152671755,31.297709923664126,31.297709923664126,9.323465998484924,3.0534351145038148
C28,"Vienna Game: Stanley Variation, Three Knights Variation",14,6,10,30,33.33333333333333,46.666666666666664,20.0,44.44444444444446,6.666666666666668
C29,Vienna Game: Heyde Variation,1,1,2,4,50.0,25.0,25.0,156.25,12.5
C29,Vienna Game: Vienna Gambit,75,42,210,327,64.22018348623854,22.93577981651376,12.844036697247708,426.1004965911962,20.64220183486239
C29,"Vienna Game: Vienna Gambit, Bardeleben Variation",39,27,33,99,33.33333333333333,39.39393939393939,27.27272727272727,9.182736455463733,3.030303030303031
C29,"Vienna Game: Vienna Gambit, Breyer Variation",13,3,10,26,38.46153846153847,50.0,11.538461538461538,33.28402366863902,5.7692307692307665
C29,"Vienna Game: Vienna Gambit, Kaufmann Variation",0,1,5,6,83.33333333333334,0.0,16.666666666666664,1736.1111111111115,41.66666666666667
C29,"Vienna Game: Vienna Gambit, Main Line",50,33,56,139,40.28776978417266,35.97122302158273,23.741007194244602,4.658143988406401,2.158273381294965
C29,"Vienna Game: Vienna Gambit, Modern Variation",10,6,6,22,27.27272727272727,45.45454545454545,27.27272727272727,82.64462809917356,9.090909090909092
C29,"Vienna Game: Vienna Gambit, Paulsen Attack",132,88,109,329,33.130699088145896,40.121580547112465,26.74772036474164,12.218105893330637,3.4954407294832848
C29,"Vienna Game: Vienna Gambit, Steinitz Variation",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C29,"Vienna Game: Vienna Gambit, Wurzburger Trap",2,0,3,5,60.0,40.0,0.0,100.0,10.0
C30,King's Gambit,45,17,71,133,53.383458646616546,33.83458646616541,12.781954887218044,95.53960088190408,9.774436090225567
C30,King's Gambit Declined: Classical Variation,29,24,27,80,33.75,36.25,30.0,1.5625,1.25
C30,"King's Gambit Declined: Classical Variation, Euwe Attack",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C30,"King's Gambit Declined: Classical Variation, Rotlewi Countergambit",3,0,0,3,0.0,100.0,0.0,2500.0,50.0
C30,"King's Gambit Declined: Classical, Soldatenkov Variation",1,0,1,2,50.0,50.0,0.0,0.0,0.0
C30,King's Gambit Declined: Keene Defense,0,1,4,5,80.0,0.0,20.0,1600.0,40.0
C30,King's Gambit Declined: Keene's Defense,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C30,King's Gambit Declined: Mafia Defense,1,0,2,3,66.66666666666666,33.33333333333333,0.0,277.7777777777777,16.666666666666664
C30,King's Gambit Declined: Miles Defense,5,3,4,12,33.33333333333333,41.66666666666667,25.0,17.36111111111115,4.166666666666671
C30,King's Gambit Declined: Panteldakis Countergambit,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C30,King's Gambit Declined: Petrov's Defense,4,1,0,5,0.0,80.0,20.0,1600.0,40.0
C30,King's Gambit Declined: Queen's Knight Defense,21,8,43,72,59.72222222222222,29.166666666666668,11.11111111111111,233.41049382716045,15.277777777777777
C31,King's Gambit Declined: Falkbeer Countergambit,4,1,0,5,0.0,80.0,20.0,1600.0,40.0
C31,King's Gambit Declined: Falkbeer Countergambit Accepted,4,3,9,16,56.25,25.0,18.75,244.140625,15.625
C31,"King's Gambit Declined: Falkbeer Countergambit, Anderssen Attack",1,0,1,2,50.0,50.0,0.0,0.0,0.0
C31,"King's Gambit Declined: Falkbeer Countergambit, Blackburne Attack",3,0,2,5,40.0,60.0,0.0,100.0,10.0
C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",3,4,8,15,53.333333333333336,20.0,26.666666666666668,277.7777777777778,16.666666666666668
C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Morphy Defense",3,2,1,6,16.666666666666664,50.0,33.33333333333333,277.7777777777778,16.666666666666668
C31,"King's Gambit Declined: Falkbeer Countergambit, Hinrichsen Gambit",1,1,2,4,50.0,25.0,25.0,156.25,12.5
C31,"King's Gambit Declined: Falkbeer Countergambit, Miles Gambit",2,0,0,2,0.0,100.0,0.0,2500.0,50.0
C31,"King's Gambit Declined: Falkbeer Countergambit, Milner-Barry Variation",3,1,1,5,20.0,60.0,20.0,400.0,20.0
C31,"King's Gambit Declined: Falkbeer Countergambit, Modern Transfer",11,1,5,17,29.411764705882355,64.70588235294117,5.88235294117647,311.41868512110716,17.64705882352941
C31,"King's Gambit Declined: Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit",7,2,5,14,35.714285714285715,50.0,14.285714285714285,51.0204081632653,7.142857142857142
C31,"King's Gambit Declined: Falkbeer Countergambit, Rubinstein Variation",3,0,0,3,0.0,100.0,0.0,2500.0,50.0
C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line",6,5,4,15,26.666666666666668,40.0,33.33333333333333,44.444444444444436,6.666666666666666
C31,"Van Geet Opening: Grünfeld Defense, Steiner Gambit",1,0,1,2,50.0,50.0,0.0,0.0,0.0
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit Accepted",0,3,10,13,76.92307692307693,0.0,23.076923076923077,1479.2899408284027,38.46153846153847
C32,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Main Line",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C33,King's Gambit Accepted: Bishop's Gambit,8,3,1,12,8.333333333333332,66.66666666666666,25.0,850.6944444444442,29.166666666666664
C33,"King's Gambit Accepted: Bishop's Gambit, Anderssen Defense",0,0,2,2,100.0,0.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Bledow Countergambit",3,1,0,4,0.0,75.0,25.0,1406.25,37.5
C33,"King's Gambit Accepted: Bishop's Gambit, Bledow Variation",1,1,2,4,50.0,25.0,25.0,156.25,12.5
C33,"King's Gambit Accepted: Bishop's Gambit, Boden Variation",0,0,2,2,100.0,0.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Defense",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Bogoljubow Variation",3,4,2,9,22.22222222222222,33.33333333333333,44.44444444444444,30.864197530864175,5.555555555555554
C33,"King's Gambit Accepted: Bishop's Gambit, Cozio Defense",0,1,0,1,0.0,0.0,100.0,0.0,0.0
C33,"King's Gambit Accepted: Bishop's Gambit, Cozio Variation",3,1,4,8,50.0,37.5,12.5,39.0625,6.25
C33,"King's Gambit Accepted: Bishop's Gambit, First Jaenisch Variation",0,0,8,8,100.0,0.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Gianutio Gambit",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Greco Variation",0,0,3,3,100.0,0.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Lopez Defense",2,0,1,3,33.33333333333333,66.66666666666666,0.0,277.7777777777777,16.666666666666664
C33,"King's Gambit Accepted: Bishop's Gambit, Lopez Variation",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C33,"King's Gambit Accepted: Bishop's Gambit, Maurian Defense",5,2,5,12,41.66666666666667,41.66666666666667,16.666666666666664,0.0,0.0
C33,"King's Gambit Accepted: Bishop's Gambit, Steinitz Defense",3,1,0,4,0.0,75.0,25.0,1406.25,37.5
C33,King's Gambit Accepted: Breyer Gambit,4,0,2,6,33.33333333333333,66.66666666666666,0.0,277.7777777777777,16.666666666666664
C33,King's Gambit Accepted: Mason-Keres Gambit,2,0,3,5,60.0,40.0,0.0,100.0,10.0
C33,"King's Gambit Accepted: Schurig Gambit, with Bb5",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C33,King's Gambit Accepted: Villemson Gambit,2,2,3,7,42.857142857142854,28.57142857142857,28.57142857142857,51.0204081632653,7.142857142857142
C34,King's Gambit Accepted: Becker Defense,6,3,6,15,40.0,40.0,20.0,0.0,0.0
C34,King's Gambit Accepted: Bonsch-Osmolovsky Variation,12,5,8,25,32.0,48.0,20.0,64.0,8.0
C34,King's Gambit Accepted: Fischer Defense,23,10,24,57,42.10526315789473,40.35087719298245,17.543859649122805,0.7694675284702986,0.8771929824561404
C34,"King's Gambit Accepted: Fischer Defense, Spanish Variation",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C34,King's Gambit Accepted: Greco Gambit,2,1,0,3,0.0,66.66666666666666,33.33333333333333,1111.1111111111109,33.33333333333333
C34,King's Gambit Accepted: King's Knight's Gambit,4,4,12,20,60.0,20.0,20.0,400.0,20.0
C34,King's Gambit Accepted: MacLeod Defense,16,1,31,48,64.58333333333334,33.33333333333333,2.083333333333333,244.14062500000023,15.625000000000007
C34,King's Gambit Accepted: Schallopp Defense,42,14,31,87,35.63218390804598,48.275862068965516,16.091954022988507,39.9656493592284,6.3218390804597675
C35,King's Gambit Accepted: Cunningham Defense,8,1,7,16,43.75,50.0,6.25,9.765625,3.125
C35,"King's Gambit Accepted: Cunningham Defense, McCormick Defense",5,3,2,10,20.0,50.0,30.0,225.0,15.0
C36,King's Gambit Accepted: Abbazia Defense,78,40,73,191,38.21989528795812,40.83769633507853,20.94240837696335,1.7132205805761866,1.308900523560208
C36,King's Gambit Accepted: Modern Defense,20,6,21,47,44.680851063829785,42.5531914893617,12.76595744680851,1.1317338162064263,1.0638297872340416
C37,King's Gambit Accepted: Blachly Gambit,4,1,1,6,16.666666666666664,66.66666666666666,16.666666666666664,624.9999999999998,24.999999999999996
C37,King's Gambit Accepted: King's Knight's Gambit,4,1,2,7,28.57142857142857,57.14285714285714,14.285714285714285,204.0816326530612,14.285714285714285
C37,King's Gambit Accepted: Lolli Gambit,2,0,0,2,0.0,100.0,0.0,2500.0,50.0
C37,"King's Gambit Accepted: Muzio Gambit, Brentano Defense",0,0,1,1,100.0,0.0,0.0,2500.0,50.0
C37,"King's Gambit Accepted: Muzio Gambit, Sarratt Defense",2,0,1,3,33.33333333333333,66.66666666666666,0.0,277.7777777777777,16.666666666666664
C37,"King's Gambit Accepted: Muzio Gambit, Wild Muzio Gambit",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C37,King's Gambit Accepted: Quaade Gambit,2,7,3,12,25.0,16.666666666666664,58.333333333333336,17.36111111111112,4.166666666666668
C37,King's Gambit Accepted: Rosentreter Gambit,1,2,1,4,25.0,25.0,50.0,0.0,0.0
C37,"King's Gambit Accepted: Rosentreter Gambit, Bird Gambit",0,1,0,1,0.0,0.0,100.0,0.0,0.0
C37,"King's Gambit Accepted: Rosentreter Gambit, Testa Variation",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C37,"King's Gambit Accepted: Salvio Gambit, Anderssen Counterattack",1,0,1,2,50.0,50.0,0.0,0.0,0.0
C37,"King's Gambit Accepted: Salvio Gambit, Viennese Variation",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
C37,King's Gambit Accepted: Sörensen Gambit,1,0,0,1,0.0,100.0,0.0,2500.0,50.0
